Time (ms),x1,x2
505,-3.99e-13,0.86603
510,1.7336e-13,0.86603
515,7.4572e-13,0.86603
520,-5.9579e-12,0.86603
525,-5.3855e-12,0.86603
530,2.4628e-12,0.86603
535,-4.2408e-12,0.86603
540,3.6075e-12,0.86603
545,-3.0961e-12,0.86603
550,-9.7997e-12,0.86603
555,-1.9513e-12,0.86603
560,-8.6549e-12,0.86603
565,-8.066e-13,0.86603
570,-7.5102e-12,0.86603
575,3.3812e-13,0.86603
580,-6.3655e-12,0.86603
585,1.4828e-12,0.86603
590,-5.2207e-12,0.86603
595,2.6276e-12,0.86603
600,-4.076e-12,0.86603
605,3.7723e-12,0.86603
610,-2.9313e-12,0.86603
615,-9.6349e-12,0.86603
620,-1.7866e-12,0.86603
625,-8.4902e-12,0.86603
630,-6.4184e-13,0.86603
635,-7.3454e-12,0.86603
640,5.0288e-13,0.86603
645,-6.2007e-12,0.86603
650,1.6476e-12,0.86603
655,-5.056e-12,0.86603
660,2.7923e-12,0.86603
665,-3.9113e-12,0.86603
670,3.9371e-12,0.86603
675,-2.7665e-12,0.86603
680,-9.4701e-12,0.86603
685,-1.6218e-12,0.86603
690,-8.3254e-12,0.86603
695,-4.7708e-13,0.86603
700,-7.1807e-12,0.86603
705,6.6764e-13,0.86603
710,-6.036e-12,0.86603
715,1.8124e-12,0.86603
720,-4.8912e-12,0.86603
725,2.9571e-12,0.86603
730,-3.7465e-12,0.86603
735,-1.045e-11,0.86603
740,-2.6018e-12,0.86603
745,-9.3054e-12,0.86603
750,-1.457e-12,0.86603
755,-8.1606e-12,0.86603
760,-3.1232e-13,0.86603
765,-7.0159e-12,0.86603
770,8.324e-13,0.86603
775,-5.8712e-12,0.86603
780,1.9771e-12,0.86603
785,-4.7265e-12,0.86603
790,3.1219e-12,0.86603
795,-3.5817e-12,0.86603
800,-1.0285e-11,0.86603
805,-2.437e-12,0.86603
810,-9.1406e-12,0.86603
815,-1.2923e-12,0.86603
820,-7.9959e-12,0.86603
825,-1.4756e-13,0.86603
830,-6.8512e-12,0.86603
835,9.9717e-13,0.86603
840,-5.7064e-12,0.86603
845,2.1419e-12,0.86603
850,-4.5617e-12,0.86603
855,-1.1265e-11,0.86603
860,-3.417e-12,0.86603
865,-1.0121e-11,0.86603
870,-2.2723e-12,0.86603
875,-8.9758e-12,0.86603
880,-1.1275e-12,0.86603
885,-7.8311e-12,0.86603
890,1.7201e-14,0.86603
895,-6.6864e-12,0.86603
900,1.1619e-12,0.86603
905,-5.5417e-12,0.86603
910,2.3067e-12,0.86603
915,-4.3969e-12,0.86603
920,-1.1101e-11,0.86603
925,-3.2522e-12,0.86603
930,-9.9558e-12,0.86603
935,-2.1075e-12,0.86603
940,-8.8111e-12,0.86603
945,-9.6276e-13,0.86603
950,-7.6664e-12,0.86603
955,1.8196e-13,0.86603
960,-6.5216e-12,0.86603
965,1.3267e-12,0.86603
970,-5.3769e-12,0.86603
975,2.4714e-12,0.86603
980,-4.2322e-12,0.86603
985,-1.0936e-11,0.86603
990,-3.0875e-12,0.86603
995,-9.791e-12,0.86603
1000,-1.9427e-12,0.86603
1005,-8.6463e-12,0.86603
1010,-7.98e-13,0.86603
1015,-7.5016e-12,0.86603
1020,3.4672e-13,0.86603
1025,-6.3569e-12,0.86603
1030,1.4914e-12,0.86603
1035,-5.2121e-12,0.86603
1040,-1.1916e-11,0.86603
1045,-4.0674e-12,0.86603
1050,-1.0771e-11,0.86603
1055,-1.7475e-11,0.86603
1060,4.9256e-12,0.86603
1065,-1.778e-12,0.86603
1070,-8.4816e-12,0.86603
1075,-1.5185e-11,0.86603
1080,7.2151e-12,0.86603
1085,5.1148e-13,0.86603
1090,-6.1921e-12,0.86603
1095,-1.2896e-11,0.86603
1100,-1.9599e-11,0.86603
1105,2.8009e-12,0.86603
1110,-3.9027e-12,0.86603
1115,-1.0606e-11,0.86603
1120,-1.731e-11,0.86603
1125,5.0904e-12,0.86603
1130,-1.6132e-12,0.86603
1135,-8.3168e-12,0.86603
1140,-1.502e-11,0.86603
1145,7.3798e-12,0.86603
1150,6.7624e-13,0.86603
1155,-6.0274e-12,0.86603
1160,-1.2731e-11,0.86603
1165,-1.9435e-11,0.86603
1170,2.9657e-12,0.86603
1175,-3.7379e-12,0.86603
1180,-1.0441e-11,0.86603
1185,-1.7145e-11,0.86603
1190,5.2551e-12,0.86603
1195,-1.4484e-12,0.86603
1200,-8.152e-12,0.86603
1205,-1.4856e-11,0.86603
1210,7.5446e-12,0.86603
1215,8.4101e-13,0.86603
1220,-5.8626e-12,0.86603
1225,-1.2566e-11,0.86603
1230,-1.927e-11,0.86603
1235,3.1305e-12,0.86603
1240,-3.5731e-12,0.86603
1245,-1.0277e-11,0.86603
1250,-1.698e-11,0.86603
1255,5.4199e-12,0.86603
1260,-1.2837e-12,0.86603
1265,-7.9873e-12,0.86603
1270,-1.4691e-11,0.86603
1275,7.7094e-12,0.86603
1280,1.0058e-12,0.86603
1285,-5.6978e-12,0.86603
1290,-1.2401e-11,0.86603
1295,-1.9105e-11,0.86603
1300,3.2952e-12,0.86603
1305,-3.4084e-12,0.86603
1310,-1.0112e-11,0.86603
1315,-1.6816e-11,0.86603
1320,5.5847e-12,0.86603
1325,-1.1189e-12,0.86603
1330,-7.8225e-12,0.86603
1335,-1.4526e-11,0.86603
1340,7.8741e-12,0.86603
1345,1.1705e-12,0.86603
1350,-5.5331e-12,0.86603
1355,-1.2237e-11,0.86603
1360,-1.894e-11,0.86603
1365,3.46e-12,0.86603
1370,-3.2436e-12,0.86603
1375,-9.9472e-12,0.86603
1380,-1.6651e-11,0.86603
1385,5.7494e-12,0.86603
1390,-9.5416e-13,0.86603
1395,-7.6578e-12,0.86603
1400,-1.4361e-11,0.86603
1405,-2.1065e-11,0.86603
1410,1.3353e-12,0.86603
1415,-5.3683e-12,0.86603
1420,-1.2072e-11,0.86603
1425,-1.8775e-11,0.86603
1430,3.6247e-12,0.86603
1435,-3.0789e-12,0.86603
1440,-9.7824e-12,0.86603
1445,-1.6486e-11,0.86603
1450,5.9142e-12,0.86603
1455,-7.894e-13,0.86603
1460,-7.493e-12,0.86603
1465,-1.4197e-11,0.86603
1470,-2.09e-11,0.86603
1475,1.5e-12,0.86603
1480,-5.2035e-12,0.86603
1485,-1.1907e-11,0.86603
1490,-1.8611e-11,0.86603
1495,3.7895e-12,0.86603
1500,-2.9141e-12,0.86603
1505,-9.6177e-12,0.86603
1510,-1.6321e-11,0.86603
1515,6.079e-12,0.86603
1520,-6.2464e-13,0.86603
1525,-7.3282e-12,0.86603
1530,-1.4032e-11,0.86603
1535,-2.0735e-11,0.86603
1540,1.6648e-12,0.86603
1545,-5.0388e-12,0.86603
1550,-1.1742e-11,0.86603
1555,-1.8446e-11,0.86603
1560,3.9543e-12,0.86603
1565,-2.7493e-12,0.86603
1570,-9.4529e-12,0.86603
1575,-1.6157e-11,0.86603
1580,6.2437e-12,0.86603
1585,-4.5988e-13,0.86603
1590,-7.1635e-12,0.86603
1595,-1.3867e-11,0.86603
1600,-2.0571e-11,0.86603
1605,1.8296e-12,0.86603
1610,-4.874e-12,0.86603
1615,-1.1578e-11,0.86603
1620,-1.8281e-11,0.86603
1625,4.119e-12,0.86603
1630,-2.5846e-12,0.86603
1635,-9.2882e-12,0.86603
1640,-1.5992e-11,0.86603
1645,6.4085e-12,0.86603
1650,-2.9512e-13,0.86603
1655,-6.9987e-12,0.86603
1660,-1.3702e-11,0.86603
1665,-2.0406e-11,0.86603
1670,1.9943e-12,0.86603
1675,-4.7093e-12,0.86603
1680,-1.1413e-11,0.86603
1685,-1.8116e-11,0.86603
1690,4.2838e-12,0.86603
1695,-2.4198e-12,0.86603
1700,-9.1234e-12,0.86603
1705,-1.5827e-11,0.86603
1710,-2.2531e-11,0.86603
1715,-1.3036e-13,0.86603
1720,-6.834e-12,0.86603
1725,-1.3538e-11,0.86603
1730,-2.0241e-11,0.86603
1735,2.1591e-12,0.86603
1740,-4.5445e-12,0.86603
1745,-1.1248e-11,0.86603
1750,-1.7952e-11,0.86603
1755,4.4485e-12,0.86603
1760,-2.2551e-12,0.86603
1765,-8.9586e-12,0.86603
1770,-1.5662e-11,0.86603
1775,-2.2366e-11,0.86603
1780,3.4401e-14,0.86603
1785,-6.6692e-12,0.86603
1790,-1.3373e-11,0.86603
1795,-2.0076e-11,0.86603
1800,2.3239e-12,0.86603
1805,-4.3797e-12,0.86603
1810,-1.1083e-11,0.86603
1815,-1.7787e-11,0.86603
1820,4.6133e-12,0.86603
1825,-2.0903e-12,0.86603
1830,-8.7939e-12,0.86603
1835,-1.5497e-11,0.86603
1840,-2.2201e-11,0.86603
1845,1.9916e-13,0.86603
1850,-6.5044e-12,0.86603
1855,-1.3208e-11,0.86603
1860,-1.9912e-11,0.86603
1865,2.4886e-12,0.86603
1870,-4.215e-12,0.86603
1875,-1.0919e-11,0.86603
1880,-1.7622e-11,0.86603
1885,4.7781e-12,0.86603
1890,-1.9255e-12,0.86603
1895,-8.6291e-12,0.86603
1900,-1.5333e-11,0.86603
1905,-2.2036e-11,0.86603
1910,3.6392e-13,0.86603
1915,-6.3397e-12,0.86603
1920,-1.3043e-11,0.86603
1925,-1.9747e-11,0.86603
1930,2.6534e-12,0.86603
1935,-4.0502e-12,0.86603
1940,-1.0754e-11,0.86603
1945,-1.7457e-11,0.86603
1950,4.9428e-12,0.86603
1955,-1.7608e-12,0.86603
1960,-8.4644e-12,0.86603
1965,-1.5168e-11,0.86603
1970,-2.1872e-11,0.86603
1975,5.2868e-13,0.86603
1980,-6.1749e-12,0.86603
1985,-1.2879e-11,0.86603
1990,-1.9582e-11,0.86603
1995,2.8181e-12,0.86603
2000,-3.8855e-12,0.86603
2005,-1.0589e-11,0.86603
2010,-1.7293e-11,0.86603
2015,-2.3996e-11,0.86603
2020,-1.596e-12,0.86603
2025,-8.2996e-12,0.86603
2030,-1.5003e-11,0.86603
2035,-2.1707e-11,0.86603
2040,6.9344e-13,0.86603
2045,-6.0101e-12,0.86603
2050,-1.2714e-11,0.86603
2055,-1.9417e-11,0.86603
2060,2.9829e-12,0.86603
2065,-3.7207e-12,0.86603
2070,-1.0424e-11,0.86603
2075,-1.7128e-11,0.86603
2080,-2.3831e-11,0.86603
2085,-1.4312e-12,0.86603
2090,-8.1348e-12,0.86603
2095,1.4265e-11,0.86603
2100,-2.1542e-11,0.86603
2105,8.5821e-13,0.86603
2110,-3.4949e-11,0.86603
2115,-1.2549e-11,0.86603
2120,9.8513e-12,0.86603
2125,-2.5956e-11,0.86603
2130,-3.5559e-12,0.86603
2135,-3.9363e-11,0.86603
2140,-1.6963e-11,0.86603
2145,5.4371e-12,0.86603
2150,-3.037e-11,0.86603
2155,-7.9701e-12,0.86603
2160,1.443e-11,0.86603
2165,-2.1377e-11,0.86603
2170,1.023e-12,0.86603
2175,-3.4784e-11,0.86603
2180,-1.2384e-11,0.86603
2185,1.0016e-11,0.86603
2190,-2.5791e-11,0.86603
2195,-3.3912e-12,0.86603
2200,-3.9199e-11,0.86603
2205,-1.6798e-11,0.86603
2210,5.6019e-12,0.86603
2215,-3.0206e-11,0.86603
2220,-7.8053e-12,0.86603
2225,1.4595e-11,0.86603
2230,-2.1213e-11,0.86603
2235,1.1877e-12,0.86603
2240,-3.462e-11,0.86603
2245,-1.2219e-11,0.86603
2250,1.0181e-11,0.86603
2255,-2.5627e-11,0.86603
2260,-3.2264e-12,0.86603
2265,-3.9034e-11,0.86603
2270,-1.6634e-11,0.86603
2275,5.7666e-12,0.86603
2280,-3.0041e-11,0.86603
2285,-7.6406e-12,0.86603
2290,1.476e-11,0.86603
2295,-2.1048e-11,0.86603
2300,1.3525e-12,0.86603
2305,-3.4455e-11,0.86603
2310,-1.2055e-11,0.86603
2315,1.0346e-11,0.86603
2320,-2.5462e-11,0.86603
2325,-3.0617e-12,0.86603
2330,-3.8869e-11,0.86603
2335,-1.6469e-11,0.86603
2340,5.9314e-12,0.86603
2345,-2.9876e-11,0.86603
2350,-7.4758e-12,0.86603
2355,1.4924e-11,0.86603
2360,-2.0883e-11,0.86603
2365,1.5172e-12,0.86603
2370,-3.429e-11,0.86603
2375,-1.189e-11,0.86603
2380,1.051e-11,0.86603
2385,-2.5297e-11,0.86603
2390,-2.8969e-12,0.86603
2395,-3.8704e-11,0.86603
2400,-1.6304e-11,0.86603
2405,6.0962e-12,0.86603
2410,-2.9711e-11,0.86603
2415,-7.311e-12,0.86603
2420,1.5089e-11,0.86603
2425,-2.0718e-11,0.86603
2430,1.682e-12,0.86603
2435,-3.4125e-11,0.86603
2440,-1.1725e-11,0.86603
2445,1.0675e-11,0.86603
2450,-2.5132e-11,0.86603
2455,-2.7321e-12,0.86603
2460,-3.854e-11,0.86603
2465,-1.6139e-11,0.86603
2470,6.2609e-12,0.86603
2475,-2.9547e-11,0.86603
2480,-7.1463e-12,0.86603
2485,1.5254e-11,0.86603
2490,-2.0553e-11,0.86603
2495,1.8468e-12,0.86603
2500,-3.3961e-11,0.86603
2505,-1.156e-11,0.86603
2510,1.084e-11,0.86603
2515,-2.4968e-11,0.86603
2520,-2.5674e-12,0.86603
2525,-3.8375e-11,0.86603
2530,-1.5975e-11,0.86603
2535,6.4257e-12,0.86603
2540,-2.9382e-11,0.86603
2545,-6.9815e-12,0.86603
2550,1.5419e-11,0.86603
2555,-2.0389e-11,0.86603
2560,2.0115e-12,0.86603
2565,-3.3796e-11,0.86603
2570,-1.1396e-11,0.86603
2575,1.1005e-11,0.86603
2580,-2.4803e-11,0.86603
2585,-2.4026e-12,0.86603
2590,-3.821e-11,0.86603
2595,-1.581e-11,0.86603
2600,6.5904e-12,0.86603
2605,-2.9217e-11,0.86603
2610,-6.8168e-12,0.86603
2615,1.5583e-11,0.86603
2620,-2.0224e-11,0.86603
2625,2.1763e-12,0.86603
2630,-3.3631e-11,0.86603
2635,-1.1231e-11,0.86603
2640,1.1169e-11,0.86603
2645,-2.4638e-11,0.86603
2650,-2.2378e-12,0.86603
2655,-3.8045e-11,0.86603
2660,-1.5645e-11,0.86603
2665,6.7552e-12,0.86603
2670,-2.9052e-11,0.86603
2675,-6.652e-12,0.86603
2680,1.5748e-11,0.86603
2685,-2.0059e-11,0.86603
2690,2.3411e-12,0.86603
2695,-3.3466e-11,0.86603
2700,-1.1066e-11,0.86603
2705,1.1334e-11,0.86603
2710,-2.4473e-11,0.86603
2715,-2.0731e-12,0.86603
2720,-3.7881e-11,0.86603
2725,-1.548e-11,0.86603
2730,6.92e-12,0.86603
2735,-2.8887e-11,0.86603
2740,-6.4872e-12,0.86603
2745,-4.2295e-11,0.86603
2750,-1.9894e-11,0.86603
2755,2.5058e-12,0.86603
2760,-3.3302e-11,0.86603
2765,-1.0901e-11,0.86603
2770,1.1499e-11,0.86603
2775,-2.4309e-11,0.86603
2780,-1.9083e-12,0.86603
2785,-3.7716e-11,0.86603
2790,-1.5316e-11,0.86603
2795,7.0847e-12,0.86603
2800,-2.8723e-11,0.86603
2805,-6.3225e-12,0.86603
2810,-4.213e-11,0.86603
2815,-1.973e-11,0.86603
2820,2.6706e-12,0.86603
2825,-3.3137e-11,0.86603
2830,-1.0737e-11,0.86603
2835,1.1664e-11,0.86603
2840,-2.4144e-11,0.86603
2845,-1.7436e-12,0.86603
2850,-3.7551e-11,0.86603
2855,-1.5151e-11,0.86603
2860,7.2495e-12,0.86603
2865,-2.8558e-11,0.86603
2870,-6.1577e-12,0.86603
2875,-4.1965e-11,0.86603
2880,-1.9565e-11,0.86603
2885,2.8353e-12,0.86603
2890,-3.2972e-11,0.86603
2895,-1.0572e-11,0.86603
2900,1.1828e-11,0.86603
2905,-2.3979e-11,0.86603
2910,-1.5788e-12,0.86603
2915,-3.7386e-11,0.86603
2920,-1.4986e-11,0.86603
2925,7.4142e-12,0.86603
2930,-2.8393e-11,0.86603
2935,-5.9929e-12,0.86603
2940,-4.18e-11,0.86603
2945,-1.94e-11,0.86603
2950,3.0001e-12,0.86603
2955,-3.2807e-11,0.86603
2960,-1.0407e-11,0.86603
2965,1.1993e-11,0.86603
2970,-2.3814e-11,0.86603
2975,-1.414e-12,0.86603
2980,-3.7221e-11,0.86603
2985,-1.4821e-11,0.86603
2990,7.579e-12,0.86603
2995,-2.8228e-11,0.86603
3000,-5.8282e-12,0.86603
3005,-4.1636e-11,0.86603
3010,-1.9235e-11,0.86603
3015,3.1649e-12,0.86603
3020,-3.2643e-11,0.86603
3025,-1.0242e-11,0.86603
3030,1.2158e-11,0.86603
3035,-2.365e-11,0.86603
3040,-1.2493e-12,0.86603
3045,-3.7057e-11,0.86603
3050,-1.4656e-11,0.86603
3055,7.7438e-12,0.86603
3060,-2.8064e-11,0.86603
3065,-5.6634e-12,0.86603
3070,-4.1471e-11,0.86603
3075,-1.9071e-11,0.86603
3080,3.3296e-12,0.86603
3085,-3.2478e-11,0.86603
3090,-1.0078e-11,0.86603
3095,1.2323e-11,0.86603
3100,-2.3485e-11,0.86603
3105,-1.0845e-12,0.86603
3110,-3.6892e-11,0.86603
3115,-1.4492e-11,0.86603
3120,7.9085e-12,0.86603
3125,-2.7899e-11,0.86603
3130,-5.4987e-12,0.86603
3135,-4.1306e-11,0.86603
3140,-1.8906e-11,0.86603
3145,3.4944e-12,0.86603
3150,-3.2313e-11,0.86603
3155,-9.9128e-12,0.86603
3160,1.2487e-11,0.86603
3165,-2.332e-11,0.86603
3170,-9.1976e-13,0.86603
3175,-3.6727e-11,0.86603
3180,-1.4327e-11,0.86603
3185,8.0733e-12,0.86603
3190,-2.7734e-11,0.86603
3195,-5.3339e-12,0.86603
3200,-4.1141e-11,0.86603
3205,-1.8741e-11,0.86603
3210,3.6591e-12,0.86603
3215,-3.2148e-11,0.86603
3220,-9.748e-12,0.86603
3225,1.2652e-11,0.86603
3230,-2.3155e-11,0.86603
3235,-7.55e-13,0.86603
3240,-3.6562e-11,0.86603
3245,-1.4162e-11,0.86603
3250,8.238e-12,0.86603
3255,-2.7569e-11,0.86603
3260,-5.1691e-12,0.86603
3265,-4.0977e-11,0.86603
3270,-1.8576e-11,0.86603
3275,3.8239e-12,0.86603
3280,-3.1984e-11,0.86603
3285,-9.5833e-12,0.86603
3290,1.2817e-11,0.86603
3295,-2.299e-11,0.86603
3300,-5.9024e-13,0.86603
3305,-3.6398e-11,0.86603
3310,-1.3997e-11,0.86603
3315,8.4028e-12,0.86603
3320,-2.7405e-11,0.86603
3325,-5.0044e-12,0.86603
3330,-4.0812e-11,0.86603
3335,-1.8412e-11,0.86603
3340,3.9887e-12,0.86603
3345,-3.1819e-11,0.86603
3350,-9.4185e-12,0.86603
3355,-4.5226e-11,0.86603
3360,-2.2826e-11,0.86603
3365,-4.2548e-13,0.86603
3370,-3.6233e-11,0.86603
3375,-1.3833e-11,0.86603
3380,8.5676e-12,0.86603
3385,-2.724e-11,0.86603
3390,-4.8396e-12,0.86603
3395,-4.0647e-11,0.86603
3400,-1.8247e-11,0.86603
3405,4.1534e-12,0.86603
3410,-3.1654e-11,0.86603
3415,-9.2538e-12,0.86603
3420,-4.5061e-11,0.86603
3425,-2.2661e-11,0.86603
3430,-2.6072e-13,0.86603
3435,-3.6068e-11,0.86603
3440,-1.3668e-11,0.86603
3445,8.7323e-12,0.86603
3450,-2.7075e-11,0.86603
3455,-4.6749e-12,0.86603
3460,-4.0482e-11,0.86603
3465,-1.8082e-11,0.86603
3470,4.3182e-12,0.86603
3475,-3.1489e-11,0.86603
3480,-9.089e-12,0.86603
3485,-4.4896e-11,0.86603
3490,-2.2496e-11,0.86603
3495,-9.5958e-14,0.86603
3500,-3.5903e-11,0.86603
3505,-1.3503e-11,0.86603
3510,8.8971e-12,0.86603
3515,-2.691e-11,0.86603
3520,-4.5101e-12,0.86603
3525,-4.0318e-11,0.86603
3530,-1.7917e-11,0.86603
3535,4.4829e-12,0.86603
3540,-3.1324e-11,0.86603
3545,-8.9242e-12,0.86603
3550,-4.4732e-11,0.86603
3555,-2.2331e-11,0.86603
3560,6.8803e-14,0.86603
3565,-3.5739e-11,0.86603
3570,-1.3338e-11,0.86603
3575,9.0618e-12,0.86603
3580,-2.6746e-11,0.86603
3585,-4.3453e-12,0.86603
3590,-4.0153e-11,0.86603
3595,-1.7753e-11,0.86603
3600,4.6477e-12,0.86603
3605,-3.116e-11,0.86603
3610,-8.7595e-12,0.86603
3615,-4.4567e-11,0.86603
3620,-2.2167e-11,0.86603
3625,2.3356e-13,0.86603
3630,-3.5574e-11,0.86603
3635,-1.3174e-11,0.86603
3640,9.2266e-12,0.86603
3645,-2.6581e-11,0.86603
3650,-4.1806e-12,0.86603
3655,-3.9988e-11,0.86603
3660,-1.7588e-11,0.86603
3665,4.8125e-12,0.86603
3670,-3.0995e-11,0.86603
3675,-8.5947e-12,0.86603
3680,-4.4402e-11,0.86603
3685,-2.2002e-11,0.86603
3690,3.9832e-13,0.86603
3695,-3.5409e-11,0.86603
3700,-1.3009e-11,0.86603
3705,9.3914e-12,0.86603
3710,-2.6416e-11,0.86603
3715,-4.0158e-12,0.86603
3720,-3.9823e-11,0.86603
3725,-1.7423e-11,0.86603
3730,4.9772e-12,0.86603
3735,-3.083e-11,0.86603
3740,-8.43e-12,0.86603
3745,-4.4237e-11,0.86603
3750,-2.1837e-11,0.86603
3755,5.6309e-13,0.86603
3760,-3.5244e-11,0.86603
3765,-1.2844e-11,0.86603
3770,9.5561e-12,0.86603
3775,-2.6251e-11,0.86603
3780,-3.8511e-12,0.86603
3785,-3.9658e-11,0.86603
3790,-1.7258e-11,0.86603
3795,5.142e-12,0.86603
3800,-3.0665e-11,0.86603
3805,-8.2652e-12,0.86603
3810,-4.4073e-11,0.86603
3815,-2.1672e-11,0.86603
3820,7.2785e-13,0.86603
3825,-3.508e-11,0.86603
3830,-1.2679e-11,0.86603
3835,9.7209e-12,0.86603
3840,-2.6087e-11,0.86603
3845,-3.6863e-12,0.86603
3850,-3.9494e-11,0.86603
3855,-1.7093e-11,0.86603
3860,5.3067e-12,0.86603
3865,-3.0501e-11,0.86603
3870,-8.1004e-12,0.86603
3875,-4.3908e-11,0.86603
3880,-2.1508e-11,0.86603
3885,8.9261e-13,0.86603
3890,-3.4915e-11,0.86603
3895,-1.2515e-11,0.86603
3900,9.8857e-12,0.86603
3905,-2.5922e-11,0.86603
3910,-3.5215e-12,0.86603
3915,-3.9329e-11,0.86603
3920,-1.6929e-11,0.86603
3925,5.4715e-12,0.86603
3930,-3.0336e-11,0.86603
3935,-7.9357e-12,0.86603
3940,-4.3743e-11,0.86603
3945,-2.1343e-11,0.86603
3950,1.0574e-12,0.86603
3955,-3.475e-11,0.86603
3960,-1.235e-11,0.86603
3965,-4.8157e-11,0.86603
3970,-2.5757e-11,0.86603
3975,-3.3568e-12,0.86603
3980,-3.9164e-11,0.86603
3985,-1.6764e-11,0.86603
3990,5.6363e-12,0.86603
3995,-3.0171e-11,0.86603
4000,-7.7709e-12,0.86603
4005,-4.3578e-11,0.86603
4010,-2.1178e-11,0.86603
4015,1.2221e-12,0.86603
4020,-3.4585e-11,0.86603
4025,-1.2185e-11,0.86603
4030,-4.7992e-11,0.86603
4035,-2.5592e-11,0.86603
4040,-3.192e-12,0.86603
4045,-3.8999e-11,0.86603
4050,-1.6599e-11,0.86603
4055,5.801e-12,0.86603
4060,-3.0006e-11,0.86603
4065,-7.6062e-12,0.86603
4070,-4.3414e-11,0.86603
4075,-2.1013e-11,0.86603
4080,1.3869e-12,0.86603
4085,-3.4421e-11,0.86603
4090,-1.202e-11,0.86603
4095,-4.7828e-11,0.86603
4100,-2.5427e-11,0.86603
4105,-3.0273e-12,0.86603
4110,-3.8835e-11,0.86603
4115,-1.6434e-11,0.86603
4120,5.9658e-12,0.86603
4125,-2.9842e-11,0.86603
4130,-7.4414e-12,0.86603
4135,-4.3249e-11,0.86603
4140,-2.0849e-11,0.86603
4145,1.5517e-12,0.86603
4150,-3.4256e-11,0.86603
4155,-1.1856e-11,0.86603
4160,-4.7663e-11,0.86603
4165,-2.5263e-11,0.86603
4170,-2.8625e-12,0.86603
4175,-3.867e-11,0.86603
4180,-1.627e-11,0.86603
4185,6.1306e-12,0.86603
4190,2.8531e-11,0.86603
4195,-6.5484e-11,0.86603
4200,-4.3084e-11,0.86603
4205,-2.0684e-11,0.86603
4210,1.7164e-12,0.86603
4215,2.4117e-11,0.86603
4220,-6.9898e-11,0.86603
4225,-4.7498e-11,0.86603
4230,-2.5098e-11,0.86603
4235,-2.6977e-12,0.86603
4240,1.9703e-11,0.86603
4245,-7.4313e-11,0.86603
4250,-5.1912e-11,0.86603
